iso_2,iso_3,continent,country,year,rate,gdp,oecd,eu27,gseven,gtwenty,brics,data_source,retrieval_date,notes
TW,TWN,AS,Taiwan,1999,25.0,288.517425537109,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
TW,TWN,AS,Taiwan,2000,25.0,306.735473632812,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
TW,TWN,AS,Taiwan,2001,25.0,302.436492919922,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
TW,TWN,AS,Taiwan,2002,25.0,319.014190673828,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
TW,TWN,AS,Taiwan,2003,25.0,332.491363525391,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
TW,TWN,AS,Taiwan,2004,25.0,355.604949951172,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
TW,TWN,AS,Taiwan,2005,25.0,374.748626708984,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
TW,TWN,AS,Taiwan,2006,25.0,396.373870849609,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
TW,TWN,AS,Taiwan,2007,25.0,423.527679443359,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
TW,TWN,AS,Taiwan,2008,25.0,426.912139892578,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
TW,TWN,AS,Taiwan,2009,25.0,420.026214599609,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
TW,TWN,AS,Taiwan,2010,17.0,463.059722900391,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
TW,TWN,AS,Taiwan,2011,17.0,480.072784423828,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
TW,TWN,AS,Taiwan,2012,17.0,490.737640380859,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
TW,TWN,AS,Taiwan,2013,17.0,502.925689697266,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
TW,TWN,AS,Taiwan,2014,17.0,526.659912109375,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
TW,TWN,AS,Taiwan,2015,17.0,534.379516601562,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
TW,TWN,AS,Taiwan,2016,17.0,545.949340820312,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
TW,TWN,AS,Taiwan,2017,17.0,564.027770996094,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
TW,TWN,AS,Taiwan,2018,20.0,579.51171875,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
TW,TWN,AS,Taiwan,2019,20.0,595.208862304688,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
TW,TWN,AS,Taiwan,2020,20.0,615.202260902814,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
TW,TWN,AS,Taiwan,2021,20.0,654.859523691575,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
TW,TWN,AS,Taiwan,2022,20.0,678.067164372542,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
TW,TWN,AS,Taiwan,2023,20.0,698.516441647279,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
TW,TWN,AS,Taiwan,1970,,27.5119743347168,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
TW,TWN,AS,Taiwan,1971,,31.2068328857422,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
TW,TWN,AS,Taiwan,1972,,35.5352210998535,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
TW,TWN,AS,Taiwan,1973,,40.0943908691406,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
TW,TWN,AS,Taiwan,1974,,41.164909362793,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
TW,TWN,AS,Taiwan,1975,,43.713020324707,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
TW,TWN,AS,Taiwan,1976,,49.9552383422852,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
TW,TWN,AS,Taiwan,1977,,55.6551284790039,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
TW,TWN,AS,Taiwan,1978,,63.201961517334,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
TW,TWN,AS,Taiwan,1979,,68.7826995849609,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
TW,TWN,AS,Taiwan,2024,,713.586765901758,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
TW,TWN,AS,Taiwan,2025,,727.959946184213,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
TW,TWN,AS,Taiwan,2026,,742.519145107897,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
TW,TWN,AS,Taiwan,2027,,757.369528010055,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
TW,TWN,AS,Taiwan,2028,,772.516918570256,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
TW,TWN,AS,Taiwan,2029,,787.967256941661,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
TW,TWN,AS,Taiwan,2030,,802.938634635687,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
TW,TWN,AS,Taiwan,2031,,818.194468502329,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
TW,TWN,AS,Taiwan,2032,,833.740163208801,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
US,USA,NO,United States of America,1980,49.699,7082.85791015625,1,0,1,1,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
US,USA,NO,United States of America,1981,49.699,7262.60107421875,1,0,1,1,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
US,USA,NO,United States of America,1982,49.699,7131.666015625,1,0,1,1,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
US,USA,NO,United States of America,1983,49.834,7458.576171875,1,0,1,1,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
US,USA,NO,United States of America,1984,49.7854,7998.32470703125,1,0,1,1,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
US,USA,NO,United States of America,1985,49.7854,8331.8271484375,1,0,1,1,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
US,USA,NO,United States of America,1986,49.8232,8620.3291015625,1,0,1,1,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
US,USA,NO,United States of America,1987,44.176,8918.5556640625,1,0,1,1,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
US,USA,NO,United States of America,1988,38.5936,9291.087890625,1,0,1,1,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
US,USA,NO,United States of America,1989,38.6662,9632.3173828125,1,0,1,1,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
US,USA,NO,United States of America,1990,38.653,9807.26312811027,1,0,1,1,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
US,USA,NO,United States of America,1991,38.851,9796.64587280522,1,0,1,1,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
US,USA,NO,United States of America,1992,38.8642,10141.7270900318,1,0,1,1,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
US,USA,NO,United States of America,1993,39.7515,10420.9130488916,1,0,1,1,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
US,USA,NO,United States of America,1994,39.6865,10840.7548645986,1,0,1,1,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
US,USA,NO,United States of America,1995,39.6085,11131.7518524144,1,0,1,1,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
US,USA,NO,United States of America,1996,39.5305,11551.6973379385,1,0,1,1,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
US,USA,NO,United States of America,1997,39.4525,12065.4263097892,1,0,1,1,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
US,USA,NO,United States of America,1998,39.4395,12606.1272359639,1,0,1,1,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
US,USA,NO,United States of America,1999,39.394,13205.3262125486,1,0,1,1,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
US,USA,NO,United States of America,2000,39.34,13750.3739408509,1,0,1,1,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
US,USA,NO,United States of America,2001,39.27,13887.64953336,1,0,1,1,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
US,USA,NO,United States of America,2002,39.3,14129.5300656252,1,0,1,1,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
US,USA,NO,United States of America,2003,39.3225,14533.8057012247,1,0,1,1,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
US,USA,NO,United States of America,2004,39.316,15085.929156334,1,0,1,1,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
US,USA,NO,United States of America,2005,39.29,15615.9301007841,1,0,1,1,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
US,USA,NO,United States of America,2006,39.303,16061.7605783079,1,0,1,1,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
US,USA,NO,United States of America,2007,39.2705,16363.1067459423,1,0,1,1,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
US,USA,NO,United States of America,2008,39.251,16340.7580465912,1,0,1,1,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
US,USA,NO,United States of America,2009,39.16,15926.2327123107,1,0,1,1,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
US,USA,NO,United States of America,2010,39.2055,16334.5441405866,1,0,1,1,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
US,USA,NO,United States of America,2011,39.1925,16587.8660508441,1,0,1,1,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
US,USA,NO,United States of America,2012,39.134,16961.0177035877,1,0,1,1,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
US,USA,NO,United States of America,2013,39.0495,17273.4534001381,1,0,1,1,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
US,USA,NO,United States of America,2014,39.0755,17709.7766224184,1,0,1,1,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
US,USA,NO,United States of America,2015,38.9975,18238.3,1,0,1,1,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
US,USA,NO,United States of America,2016,38.923934,18511.1656821192,1,0,1,1,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
US,USA,NO,United States of America,2017,38.906474,18922.7300538333,1,0,1,1,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
US,USA,NO,United States of America,2018,25.83858,19472.2809027463,1,0,1,1,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
US,USA,NO,United States of America,2019,25.886141,19922.126077663,1,0,1,1,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
US,USA,NO,United States of America,2020,25.766571,19225.8229998242,1,0,1,1,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
US,USA,NO,United States of America,2021,25.754568,20313.261456663,1,0,1,1,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
US,USA,NO,United States of America,2022,25.808,20948.1682114987,1,0,1,1,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
US,USA,NO,United States of America,2023,25.768,21503.528547088,1,0,1,1,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
US,USA,NO,United States of America,1970,,5188.36328125,1,0,1,1,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
US,USA,NO,United States of America,1971,,5359.23486328125,1,0,1,1,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
US,USA,NO,United States of America,1972,,5641.0712890625,1,0,1,1,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
US,USA,NO,United States of America,1973,,5959.55029296875,1,0,1,1,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
US,USA,NO,United States of America,1974,,5927.33642578125,1,0,1,1,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
US,USA,NO,United States of America,1975,,5915.15771484375,1,0,1,1,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
US,USA,NO,United States of America,1976,,6233.875,1,0,1,1,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
US,USA,NO,United States of America,1977,,6522.13916015625,1,0,1,1,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
US,USA,NO,United States of America,1978,,6883.1591796875,1,0,1,1,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
US,USA,NO,United States of America,1979,,7101.09033203125,1,0,1,1,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
US,USA,NO,United States of America,2024,,21833.8667272865,1,0,1,1,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
US,USA,NO,United States of America,2025,,22152.1661497366,1,0,1,1,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
US,USA,NO,United States of America,2026,,22484.4486419826,1,0,1,1,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
US,USA,NO,United States of America,2027,,22844.1998256151,1,0,1,1,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
US,USA,NO,United States of America,2028,,23232.5512335435,1,0,1,1,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
US,USA,NO,United States of America,2029,,23650.7371446691,1,0,1,1,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
US,USA,NO,United States of America,2030,,24100.1011447791,1,0,1,1,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
US,USA,NO,United States of America,2031,,24558.003060784,1,0,1,1,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
US,USA,NO,United States of America,2032,,25024.6051130838,1,0,1,1,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
VN,VNM,AS,Viet Nam,1980,,29.6695709228516,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
VN,VNM,AS,Viet Nam,1981,,29.0465068817139,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
VN,VNM,AS,Viet Nam,1982,,28.6979465484619,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
VN,VNM,AS,Viet Nam,1983,,28.3822708129883,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
VN,VNM,AS,Viet Nam,1984,,28.0984497070312,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
VN,VNM,AS,Viet Nam,1985,,29.1678352355957,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
VN,VNM,AS,Viet Nam,1986,,29.9814128875732,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
VN,VNM,AS,Viet Nam,1987,,31.0557880401611,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
VN,VNM,AS,Viet Nam,1988,,32.650505065918,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
VN,VNM,AS,Viet Nam,1989,,35.0550575256348,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
VN,VNM,AS,Viet Nam,1990,,36.8431854248047,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
VN,VNM,AS,Viet Nam,1991,,39.0393486022949,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
VN,VNM,AS,Viet Nam,1992,,42.4147109985352,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
VN,VNM,AS,Viet Nam,1993,25.0,45.838737487793,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
VN,VNM,AS,Viet Nam,1994,25.0,49.8904113769531,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
VN,VNM,AS,Viet Nam,1995,25.0,54.6501998901367,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
VN,VNM,AS,Viet Nam,1996,25.0,59.7545356750488,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
VN,VNM,AS,Viet Nam,1997,25.0,64.6257781982422,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
VN,VNM,AS,Viet Nam,1998,25.0,68.3511047363281,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
VN,VNM,AS,Viet Nam,1999,32.0,71.613899230957,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
VN,VNM,AS,Viet Nam,2000,32.0,76.4745635986328,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
VN,VNM,AS,Viet Nam,2001,32.0,81.2105484008789,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
VN,VNM,AS,Viet Nam,2002,32.0,86.3437271118164,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
VN,VNM,AS,Viet Nam,2003,32.0,92.3006362915039,0,0,0,0,0,TaxFoundation_worldwide_corporate_tax_rates,2026-05-01,Statutory top corporate income tax rate; sourced from OECD/PwC/Bloomberg/national authorities
