year_month,query_year,query_month,hs_code,segment,country_name,import_value_usd_million,trade_direction,value_type,data_source,retrieval_timestamp
2020-09,2020,9,8542,ICs,Switzerland,0.05,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:06.261429
2020-09,2020,9,8542,ICs,Taiwan,74.71,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:06.261429
2020-09,2020,9,8542,ICs,Thailand,3.5,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:06.261429
2020-09,2020,9,8542,ICs,Turkey,0.05,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:06.261429
2020-09,2020,9,8542,ICs,U Arab Emts,0.23,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:06.261429
2020-09,2020,9,8542,ICs,U K,2.26,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:06.261429
2020-09,2020,9,8542,ICs,U S A,10.66,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:06.261429
2020-09,2020,9,8542,ICs,Ukraine,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:06.261429
2020-09,2020,9,8542,ICs,Us Minor Outlying Islands,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:06.261429
2020-09,2020,9,8542,ICs,Vietnam Soc Rep,5.37,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:06.261429
2020-10,2020,10,8542,ICs,Australia,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:13.294870
2020-10,2020,10,8542,ICs,Austria,0.08,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:13.294870
2020-10,2020,10,8542,ICs,Baharain Is,0.03,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:13.294870
2020-10,2020,10,8542,ICs,Belarus,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:13.294870
2020-10,2020,10,8542,ICs,Belgium,0.63,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:13.294870
2020-10,2020,10,8542,ICs,Br Virgn Is,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:13.294870
2020-10,2020,10,8542,ICs,Brazil,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:13.294870
2020-10,2020,10,8542,ICs,Brunei,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:13.294870
2020-10,2020,10,8542,ICs,Bulgaria,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:13.294870
2020-10,2020,10,8542,ICs,Canada,0.03,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:13.294870
2020-10,2020,10,8542,ICs,Chile,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:13.294870
2020-10,2020,10,8542,ICs,China P Rp,310.36,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:13.294870
2020-10,2020,10,8542,ICs,Costa Rica,0.05,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:13.294870
2020-10,2020,10,8542,ICs,Croatia,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:13.294870
2020-10,2020,10,8542,ICs,Czech Republic,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:13.294870
2020-10,2020,10,8542,ICs,Denmark,0.01,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:13.294870
2020-10,2020,10,8542,ICs,Estonia,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:13.294870
2020-10,2020,10,8542,ICs,Finland,9.11,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:13.294870
2020-10,2020,10,8542,ICs,France,2.46,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:13.294870
2020-10,2020,10,8542,ICs,Germany,3.9,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:13.294870
2020-10,2020,10,8542,ICs,Greece,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:13.294870
2020-10,2020,10,8542,ICs,Hong Kong,251.58,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:13.294870
2020-10,2020,10,8542,ICs,Hungary,0.1,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:13.294870
2020-10,2020,10,8542,ICs,Indonesia,0.66,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:13.294870
2020-10,2020,10,8542,ICs,Ireland,0.03,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:13.294870
2020-10,2020,10,8542,ICs,Israel,14.36,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:13.294870
2020-10,2020,10,8542,ICs,Italy,0.2,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:13.294870
2020-10,2020,10,8542,ICs,Japan,12.85,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:13.294870
2020-10,2020,10,8542,ICs,Korea Rp,101.48,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:13.294870
2020-10,2020,10,8542,ICs,Kuwait,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:13.294870
2020-10,2020,10,8542,ICs,Latvia,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:13.294870
2020-10,2020,10,8542,ICs,Lebanon,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:13.294870
2020-10,2020,10,8542,ICs,Lithuania,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:13.294870
2020-10,2020,10,8542,ICs,Luxembourg,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:13.294870
2020-10,2020,10,8542,ICs,Malaysia,5.37,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:13.294870
2020-10,2020,10,8542,ICs,Malta,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:13.294870
2020-10,2020,10,8542,ICs,Mauritius,0.17,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:13.294870
2020-10,2020,10,8542,ICs,Mexico,0.03,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:13.294870
2020-10,2020,10,8542,ICs,Morocco,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:13.294870
2020-10,2020,10,8542,ICs,Myanmar,0.01,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:13.294870
2020-10,2020,10,8542,ICs,Nepal,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:13.294870
2020-10,2020,10,8542,ICs,Netherland,1.79,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:13.294870
2020-10,2020,10,8542,ICs,Netherlandantil,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:13.294870
2020-10,2020,10,8542,ICs,New Zealand,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:13.294870
2020-10,2020,10,8542,ICs,Nicaragua,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:13.294870
2020-10,2020,10,8542,ICs,Norway,0.01,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:13.294870
2020-10,2020,10,8542,ICs,Philippines,2.4,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:13.294870
2020-10,2020,10,8542,ICs,Poland,0.03,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:13.294870
2020-10,2020,10,8542,ICs,Portugal,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:13.294870
2020-10,2020,10,8542,ICs,Qatar,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:13.294870
2020-10,2020,10,8542,ICs,Romania,0.04,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:13.294870
2020-10,2020,10,8542,ICs,Russia,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:13.294870
2020-10,2020,10,8542,ICs,Saudi Arab,0.04,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:13.294870
2020-10,2020,10,8542,ICs,Serbia,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:13.294870
2020-10,2020,10,8542,ICs,Seychelles,0.02,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:13.294870
2020-10,2020,10,8542,ICs,Singapore,120.77,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:13.294870
2020-10,2020,10,8542,ICs,Slovak Rep,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:13.294870
2020-10,2020,10,8542,ICs,Slovenia,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:13.294870
2020-10,2020,10,8542,ICs,South Africa,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:13.294870
2020-10,2020,10,8542,ICs,South Sudan,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:13.294870
2020-10,2020,10,8542,ICs,Spain,0.04,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:13.294870
2020-10,2020,10,8542,ICs,Sri Lanka Dsr,0.03,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:13.294870
2020-10,2020,10,8542,ICs,Sweden,0.02,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:13.294870
2020-10,2020,10,8542,ICs,Switzerland,0.04,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:13.294870
2020-10,2020,10,8542,ICs,Taiwan,26.58,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:13.294870
2020-10,2020,10,8542,ICs,Thailand,3.95,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:13.294870
2020-10,2020,10,8542,ICs,Turkey,0.09,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:13.294870
2020-10,2020,10,8542,ICs,U Arab Emts,0.32,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:13.294870
2020-10,2020,10,8542,ICs,U K,2.76,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:13.294870
2020-10,2020,10,8542,ICs,U S A,10.36,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:13.294870
2020-10,2020,10,8542,ICs,Ukraine,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:13.294870
2020-10,2020,10,8542,ICs,Us Minor Outlying Islands,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:13.294870
2020-10,2020,10,8542,ICs,Vietnam Soc Rep,10.48,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:13.294870
2020-11,2020,11,8542,ICs,Argentina,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:20.307524
2020-11,2020,11,8542,ICs,Australia,0.06,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:20.307524
2020-11,2020,11,8542,ICs,Austria,0.07,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:20.307524
2020-11,2020,11,8542,ICs,Baharain Is,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:20.307524
2020-11,2020,11,8542,ICs,Belarus,0.12,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:20.307524
2020-11,2020,11,8542,ICs,Belgium,0.37,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:20.307524
2020-11,2020,11,8542,ICs,Br Virgn Is,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:20.307524
2020-11,2020,11,8542,ICs,Brazil,0.04,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:20.307524
2020-11,2020,11,8542,ICs,Brunei,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:20.307524
2020-11,2020,11,8542,ICs,Bulgaria,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:20.307524
2020-11,2020,11,8542,ICs,Canada,0.03,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:20.307524
2020-11,2020,11,8542,ICs,Chile,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:20.307524
2020-11,2020,11,8542,ICs,China P Rp,228.19,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:20.307524
2020-11,2020,11,8542,ICs,Costa Rica,0.02,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:20.307524
2020-11,2020,11,8542,ICs,Croatia,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:20.307524
2020-11,2020,11,8542,ICs,Czech Republic,0.04,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:20.307524
2020-11,2020,11,8542,ICs,Denmark,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:20.307524
2020-11,2020,11,8542,ICs,Estonia,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:20.307524
2020-11,2020,11,8542,ICs,Finland,14.1,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:20.307524
2020-11,2020,11,8542,ICs,France,3.32,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:20.307524
2020-11,2020,11,8542,ICs,Germany,3.98,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:20.307524
2020-11,2020,11,8542,ICs,Greece,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:20.307524
2020-11,2020,11,8542,ICs,Hong Kong,281.01,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:20.307524
2020-11,2020,11,8542,ICs,Hungary,0.05,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:20.307524
2020-11,2020,11,8542,ICs,Indonesia,0.11,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:20.307524
2020-11,2020,11,8542,ICs,Iran,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:20.307524
2020-11,2020,11,8542,ICs,Ireland,0.02,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:20.307524
2020-11,2020,11,8542,ICs,Israel,15.01,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:20.307524
2020-11,2020,11,8542,ICs,Italy,0.33,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:20.307524
2020-11,2020,11,8542,ICs,Japan,11.64,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:20.307524
2020-11,2020,11,8542,ICs,Korea Rp,86.35,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:20.307524
2020-11,2020,11,8542,ICs,Kuwait,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:20.307524
2020-11,2020,11,8542,ICs,Latvia,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:20.307524
2020-11,2020,11,8542,ICs,Lebanon,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:20.307524
2020-11,2020,11,8542,ICs,Lithuania,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:20.307524
2020-11,2020,11,8542,ICs,Luxembourg,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:20.307524
2020-11,2020,11,8542,ICs,Malaysia,7.45,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:20.307524
2020-11,2020,11,8542,ICs,Malta,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:20.307524
2020-11,2020,11,8542,ICs,Mauritius,0.05,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:20.307524
2020-11,2020,11,8542,ICs,Mexico,0.05,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:20.307524
2020-11,2020,11,8542,ICs,Morocco,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:20.307524
2020-11,2020,11,8542,ICs,Myanmar,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:20.307524
2020-11,2020,11,8542,ICs,Nepal,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:20.307524
2020-11,2020,11,8542,ICs,Netherland,2.82,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:20.307524
2020-11,2020,11,8542,ICs,Netherlandantil,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:20.307524
2020-11,2020,11,8542,ICs,New Zealand,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:20.307524
2020-11,2020,11,8542,ICs,Nicaragua,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:20.307524
2020-11,2020,11,8542,ICs,Norway,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:20.307524
2020-11,2020,11,8542,ICs,Philippines,2.32,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:20.307524
2020-11,2020,11,8542,ICs,Poland,0.04,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:20.307524
2020-11,2020,11,8542,ICs,Portugal,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:20.307524
2020-11,2020,11,8542,ICs,Qatar,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:20.307524
2020-11,2020,11,8542,ICs,Romania,0.02,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:20.307524
2020-11,2020,11,8542,ICs,Russia,0.03,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:20.307524
2020-11,2020,11,8542,ICs,Saudi Arab,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:20.307524
2020-11,2020,11,8542,ICs,Serbia,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:20.307524
2020-11,2020,11,8542,ICs,Seychelles,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:20.307524
2020-11,2020,11,8542,ICs,Singapore,82.05,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:20.307524
2020-11,2020,11,8542,ICs,Slovak Rep,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:20.307524
2020-11,2020,11,8542,ICs,Slovenia,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:20.307524
2020-11,2020,11,8542,ICs,South Africa,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:20.307524
2020-11,2020,11,8542,ICs,South Sudan,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:20.307524
2020-11,2020,11,8542,ICs,Spain,0.05,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:20.307524
2020-11,2020,11,8542,ICs,Sri Lanka Dsr,0.03,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:20.307524
2020-11,2020,11,8542,ICs,Sweden,0.01,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:20.307524
2020-11,2020,11,8542,ICs,Switzerland,0.06,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:20.307524
2020-11,2020,11,8542,ICs,Taiwan,70.1,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:20.307524
2020-11,2020,11,8542,ICs,Thailand,3.33,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:20.307524
2020-11,2020,11,8542,ICs,Turkey,0.08,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:20.307524
2020-11,2020,11,8542,ICs,U Arab Emts,5.79,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:20.307524
2020-11,2020,11,8542,ICs,U K,7.82,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:20.307524
2020-11,2020,11,8542,ICs,U S A,12.72,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:20.307524
2020-11,2020,11,8542,ICs,Ukraine,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:20.307524
2020-11,2020,11,8542,ICs,Us Minor Outlying Islands,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:20.307524
2020-11,2020,11,8542,ICs,Vietnam Soc Rep,11.65,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:20.307524
2020-12,2020,12,8542,ICs,Ameri Samoa,0.01,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:27.331244
2020-12,2020,12,8542,ICs,Argentina,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:27.331244
2020-12,2020,12,8542,ICs,Australia,0.07,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:27.331244
2020-12,2020,12,8542,ICs,Austria,0.03,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:27.331244
2020-12,2020,12,8542,ICs,Baharain Is,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:27.331244
2020-12,2020,12,8542,ICs,Belarus,0.03,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:27.331244
2020-12,2020,12,8542,ICs,Belgium,0.39,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:27.331244
2020-12,2020,12,8542,ICs,Br Virgn Is,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:27.331244
2020-12,2020,12,8542,ICs,Brazil,0.02,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:27.331244
2020-12,2020,12,8542,ICs,Brunei,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:27.331244
2020-12,2020,12,8542,ICs,Bulgaria,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:27.331244
2020-12,2020,12,8542,ICs,Canada,0.07,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:27.331244
2020-12,2020,12,8542,ICs,Chile,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:27.331244
2020-12,2020,12,8542,ICs,China P Rp,314.68,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:27.331244
2020-12,2020,12,8542,ICs,Costa Rica,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:27.331244
2020-12,2020,12,8542,ICs,Croatia,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:27.331244
2020-12,2020,12,8542,ICs,Cyprus,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:27.331244
2020-12,2020,12,8542,ICs,Czech Republic,0.04,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:27.331244
2020-12,2020,12,8542,ICs,Denmark,0.36,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:27.331244
2020-12,2020,12,8542,ICs,Egypt A Rp,0.05,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:27.331244
2020-12,2020,12,8542,ICs,Estonia,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:27.331244
2020-12,2020,12,8542,ICs,Finland,16.85,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:27.331244
2020-12,2020,12,8542,ICs,France,1.28,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:27.331244
2020-12,2020,12,8542,ICs,Germany,2.76,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:27.331244
2020-12,2020,12,8542,ICs,Greece,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:27.331244
2020-12,2020,12,8542,ICs,Hong Kong,299.94,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:27.331244
2020-12,2020,12,8542,ICs,Hungary,0.01,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:27.331244
2020-12,2020,12,8542,ICs,Indonesia,0.06,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:27.331244
2020-12,2020,12,8542,ICs,Iran,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:27.331244
2020-12,2020,12,8542,ICs,Ireland,0.01,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:27.331244
2020-12,2020,12,8542,ICs,Israel,2.94,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:27.331244
2020-12,2020,12,8542,ICs,Italy,0.13,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:27.331244
2020-12,2020,12,8542,ICs,Japan,12.34,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:27.331244
2020-12,2020,12,8542,ICs,Korea Rp,63.96,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:27.331244
2020-12,2020,12,8542,ICs,Kuwait,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:27.331244
2020-12,2020,12,8542,ICs,Latvia,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:27.331244
2020-12,2020,12,8542,ICs,Lebanon,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:27.331244
2020-12,2020,12,8542,ICs,Lithuania,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:27.331244
2020-12,2020,12,8542,ICs,Luxembourg,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:27.331244
2020-12,2020,12,8542,ICs,Malaysia,6.52,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:27.331244
2020-12,2020,12,8542,ICs,Malta,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:27.331244
2020-12,2020,12,8542,ICs,Mauritius,0.25,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:27.331244
2020-12,2020,12,8542,ICs,Mexico,0.08,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:27.331244
2020-12,2020,12,8542,ICs,Morocco,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:27.331244
2020-12,2020,12,8542,ICs,Myanmar,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:36:27.331244
